Flow_ID,Source_IP,Source_Port,Destination_IP,Destination_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,ProtocolName
172.217.29.65-10.200.7.194-443-57084-6,10.200.7.194,57084,172.217.29.65,443,6,26/04/201711:12:01,1001223,9,5,306,360,GOOGLE
192.168.32.62-10.200.7.4-58456-3128-6,192.168.32.62,58456,10.200.7.4,3128,6,26/04/201711:12:01,999370,8,30,571,5576,GOOGLE
172.217.29.65-10.200.7.194-443-57095-6,10.200.7.194,57095,172.217.29.65,443,6,26/04/201711:12:01,950102,11,4,306,98,GOOGLE
192.168.32.62-10.200.7.4-58455-3128-6,192.168.32.62,58455,10.200.7.4,3128,6,26/04/201711:12:01,999826,8,31,571,6701,GOOGLE
192.168.32.62-10.200.7.4-58454-3128-6,192.168.32.62,58454,10.200.7.4,3128,6,26/04/201711:12:01,1000851,7,31,565,10311,GOOGLE
192.168.32.62-10.200.7.4-58458-3128-6,192.168.32.62,58458,10.200.7.4,3128,6,26/04/201711:12:01,998757,8,32,541,13821,GOOGLE
192.168.32.62-10.200.7.4-58460-3128-6,192.168.32.62,58460,10.200.7.4,3128,6,26/04/201711:12:01,998165,7,35,974,1575,GOOGLE
192.168.32.62-10.200.7.4-58463-3128-6,192.168.32.62,58463,10.200.7.4,3128,6,26/04/201711:12:01,997041,7,34,974,1415,GOOGLE
172.217.29.65-10.200.7.194-443-57094-6,10.200.7.194,57094,172.217.29.65,443,6,26/04/201711:12:01,950852,10,5,306,3112,GOOGLE
172.217.29.65-10.200.7.194-443-57096-6,10.200.7.194,57096,172.217.29.65,443,6,26/04/201711:12:01,950443,11,6,306,4572,GOOGLE
179.1.4.210-10.200.7.194-443-55159-6,10.200.7.194,55159,179.1.4.210,443,6,26/04/201711:12:01,948294,11,8,296,3184,GOOGLE
192.168.32.62-10.200.7.4-58462-3128-6,192.168.32.62,58462,10.200.7.4,3128,6,26/04/201711:12:01,997336,7,34,974,1569,GOOGLE
179.1.4.251-10.200.7.194-443-44500-6,10.200.7.194,44500,179.1.4.251,443,6,26/04/201711:12:01,949580,7,4,733,258,GOOGLE
179.1.4.251-10.200.7.194-443-44503-6,10.200.7.194,44503,179.1.4.251,443,6,26/04/201711:12:01,949580,7,5,733,258,GOOGLE
179.1.4.251-10.200.7.194-443-44502-6,10.200.7.194,44502,179.1.4.251,443,6,26/04/201711:12:01,949590,8,5,733,258,GOOGLE
192.168.32.62-10.200.7.4-58384-3128-6,192.168.32.62,58384,10.200.7.4,3128,6,26/04/201711:11:31,30848497,268,1460,14453,260497,GOOGLE
192.168.32.62-10.200.7.4-58384-3128-6,10.200.7.4,3128,192.168.32.62,58384,6,26/04/201711:12:02,123,2,0,12,0,HTTP
179.1.4.230-10.200.7.194-443-38994-6,10.200.7.194,38994,179.1.4.230,443,6,26/04/201711:11:31,30846092,267,255,13406,62251,SSL
192.168.32.62-10.200.7.4-58444-3128-6,192.168.32.62,58444,10.200.7.4,3128,6,26/04/201711:12:01,1241919,15,77,931,6203,GOOGLE
192.168.32.62-10.200.7.4-58384-3128-6,10.200.7.4,3128,192.168.32.62,58384,6,26/04/201711:12:02,1,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58459-3128-6,192.168.32.62,58459,10.200.7.4,3128,6,26/04/201711:12:01,1003312,34,147,1674,137784,GOOGLE
192.168.32.62-10.200.7.4-58451-3128-6,192.168.32.62,58451,10.200.7.4,3128,6,26/04/201711:12:01,1224578,38,195,3205,28970,GOOGLE
192.168.32.62-10.200.7.4-58444-3128-6,10.200.7.4,3128,192.168.32.62,58444,6,26/04/201711:12:02,1,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58459-3128-6,10.200.7.4,3128,192.168.32.62,58459,6,26/04/201711:12:02,2,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58446-3128-6,192.168.32.62,58446,10.200.7.4,3128,6,26/04/201711:12:01,1240986,21,119,1805,10938,GOOGLE
192.168.32.62-10.200.7.4-58444-3128-6,10.200.7.4,3128,192.168.32.62,58444,6,26/04/201711:12:02,240,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58459-3128-6,10.200.7.4,3128,192.168.32.62,58459,6,26/04/201711:12:02,124,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58452-3128-6,192.168.32.62,58452,10.200.7.4,3128,6,26/04/201711:12:01,1011456,15,72,1268,27145,GOOGLE
192.168.32.62-10.200.7.4-58451-3128-6,10.200.7.4,3128,192.168.32.62,58451,6,26/04/201711:12:02,40,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58446-3128-6,10.200.7.4,3128,192.168.32.62,58446,6,26/04/201711:12:02,1,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58446-3128-6,10.200.7.4,3128,192.168.32.62,58446,6,26/04/201711:12:02,164,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58452-3128-6,10.200.7.4,3128,192.168.32.62,58452,6,26/04/201711:12:02,14,2,0,12,0,HTTP
172.217.29.65-10.200.7.194-443-57091-6,10.200.7.194,57091,172.217.29.65,443,6,26/04/201711:12:01,1004812,24,28,2114,7264,GOOGLE
172.217.29.65-10.200.7.194-443-57086-6,10.200.7.194,57086,172.217.29.65,443,6,26/04/201711:12:01,1006687,17,16,1564,3807,GOOGLE
172.217.29.42-10.200.7.194-443-43422-6,10.200.7.194,43422,172.217.29.42,443,6,26/04/201711:12:01,956243,13,13,536,5342,GOOGLE
192.168.32.62-10.200.7.4-58452-3128-6,10.200.7.4,3128,192.168.32.62,58452,6,26/04/201711:12:02,116,2,0,12,0,HTTP
192.168.32.62-10.200.7.4-58451-3128-6,10.200.7.4,3128,192.168.32.62,58451,6,26/04/201711:12:02,468,2,0,12,0,HTTP
179.1.4.210-10.200.7.194-443-42541-6,10.200.7.194,42541,179.1.4.210,443,6,26/04/201711:11:34,28254232,6,5,288,262,SSL
179.1.4.230-10.200.7.195-80-38423-6,10.200.7.195,38423,179.1.4.230,80,6,26/04/201711:12:02,40885,3,3,171,0,GOOGLE
192.168.10.65-10.200.7.7-61784-3128-6,10.200.7.7,3128,192.168.10.65,61784,6,26/04/201711:12:01,1283668,1,3,6,18,HTTP
157.240.0.22-10.200.7.199-443-59986-6,10.200.7.199,59986,157.240.0.22,443,6,26/04/201711:12:02,520653,2,0,0,0,FACEBOOK
179.1.4.210-10.200.7.194-443-35905-6,10.200.7.194,35905,179.1.4.210,443,6,26/04/201711:12:01,997498,34,30,1315,33754,GOOGLE
10.200.1.16-10.200.7.196-443-37996-6,10.200.7.196,37996,10.200.1.16,443,6,26/04/201711:11:51,11182133,173,214,47379,329509,SSL
192.168.131.39-10.200.7.6-51387-3128-6,10.200.7.6,3128,192.168.131.39,51387,6,26/04/201711:11:51,11185265,413,75,718351,19220,HTTP_CONNECT
192.168.131.39-10.200.7.6-51387-3128-6,10.200.7.6,3128,192.168.131.39,51387,6,26/04/201711:12:02,1,2,0,12,0,HTTP_CONNECT
10.200.1.16-10.200.7.196-443-37996-6,10.200.7.196,37996,10.200.1.16,443,6,26/04/201711:12:02,239,2,0,0,0,SSL
192.168.131.39-10.200.7.6-51387-3128-6,10.200.7.6,3128,192.168.131.39,51387,6,26/04/201711:12:02,1,2,0,12,0,HTTP_CONNECT
157.240.0.22-10.200.7.199-443-59918-6,10.200.7.199,59918,157.240.0.22,443,6,26/04/201711:12:00,2079330,2,0,0,0,FACEBOOK
10.200.7.217-65.52.108.103-44746-443-6,10.200.7.217,44746,65.52.108.103,443,6,26/04/201711:12:02,168718,1,1,0,0,MSN
172.217.29.65-10.200.7.194-443-57089-6,10.200.7.194,57089,172.217.29.65,443,6,26/04/201711:12:01,1132235,10,6,306,360,GOOGLE
172.217.29.65-10.200.7.194-443-57085-6,10.200.7.194,57085,172.217.29.65,443,6,26/04/201711:12:01,1135812,12,12,541,680,GOOGLE
172.19.1.46-10.200.7.7-52526-3128-6,172.19.1.46,52526,10.200.7.7,3128,6,26/04/201711:12:02,760097,5,20,306,14414,WINDOWS_UPDATE
192.168.90.100-10.200.7.5-65429-3128-6,192.168.90.100,65429,10.200.7.5,3128,6,26/04/201711:12:02,400235,5,20,225,1900,HTTP_PROXY
192.168.90.100-10.200.7.5-65429-3128-6,10.200.7.5,3128,192.168.90.100,65429,6,26/04/201711:12:02,14,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65429-3128-6,10.200.7.5,3128,192.168.90.100,65429,6,26/04/201711:12:02,64,2,0,12,0,HTTP
179.1.4.210-10.200.7.217-443-51846-6,179.1.4.210,443,10.200.7.217,51846,6,26/04/201711:12:02,1,2,0,0,0,SSL
179.1.4.210-10.200.7.217-443-51846-6,179.1.4.210,443,10.200.7.217,51846,6,26/04/201711:12:02,1755,2,3,126,0,SSL
192.168.90.100-10.200.7.5-65427-3128-6,192.168.90.100,65427,10.200.7.5,3128,6,26/04/201711:12:01,1169363,41,307,559,615633,HTTP_PROXY
192.168.90.100-10.200.7.5-65427-3128-6,10.200.7.5,3128,192.168.90.100,65427,6,26/04/201711:12:02,233,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65427-3128-6,10.200.7.5,3128,192.168.90.100,65427,6,26/04/201711:12:02,591,2,0,12,0,HTTP
172.19.1.68-10.200.7.4-50048-3128-6,10.200.7.4,3128,172.19.1.68,50048,6,26/04/201711:12:01,939765,219,0,368300,0,HTTP_PROXY
10.200.7.195-38.90.226.11-44225-80-6,10.200.7.195,44225,38.90.226.11,80,6,26/04/201711:12:02,440079,7,5,258,236,HTTP
179.1.4.207-10.200.7.217-443-53103-6,10.200.7.217,53103,179.1.4.207,443,6,26/04/201711:11:32,30075012,152,282,2390,686238,SSL
192.168.60.25-10.200.7.7-49837-3128-6,192.168.60.25,49837,10.200.7.7,3128,6,26/04/201711:11:32,30076560,99,0,2972,0,HTTP_PROXY
192.168.180.37-10.200.7.9-2261-3128-6,192.168.180.37,2261,10.200.7.9,3128,6,26/04/201711:12:02,303481,15,64,2214,43336,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-47381-6,10.200.7.199,47381,207.244.80.182,443,6,26/04/201711:12:02,296752,19,12,2088,10453,SSL
192.168.180.37-10.200.7.9-2261-3128-6,10.200.7.9,3128,192.168.180.37,2261,6,26/04/201711:12:02,12,2,0,0,0,HTTP
192.168.72.34-10.200.7.7-51334-3128-6,192.168.72.34,51334,10.200.7.7,3128,6,26/04/201711:12:01,1196188,204,0,5540,0,YOUTUBE
192.168.180.37-10.200.7.9-2261-3128-6,10.200.7.9,3128,192.168.180.37,2261,6,26/04/201711:12:02,81,4,0,0,0,HTTP
192.168.72.34-10.200.7.7-51333-3128-6,192.168.72.34,51333,10.200.7.7,3128,6,26/04/201711:11:54,8087452,31,0,6160,0,YOUTUBE
179.1.4.205-10.200.7.217-443-58672-6,10.200.7.217,58672,179.1.4.205,443,6,26/04/201711:12:01,1193946,264,401,3844,814070,YOUTUBE
179.1.4.230-10.200.7.217-443-56566-6,10.200.7.217,56566,179.1.4.230,443,6,26/04/201711:11:54,8084918,24,27,5686,1029,YOUTUBE
179.1.4.230-10.200.7.217-443-56566-6,10.200.7.217,56566,179.1.4.230,443,6,26/04/201711:12:03,10065,1,1,0,0,YOUTUBE
179.1.4.205-10.200.7.217-443-58672-6,10.200.7.217,58672,179.1.4.205,443,6,26/04/201711:12:03,10067,1,1,0,0,YOUTUBE
192.168.180.14-10.200.7.5-51613-3128-6,10.200.7.5,3128,192.168.180.14,51613,6,26/04/201711:12:03,2,2,0,0,0,HTTP_PROXY
192.168.180.14-10.200.7.5-51613-3128-6,10.200.7.5,3128,192.168.180.14,51613,6,26/04/201711:12:03,193,2,0,0,0,HTTP_PROXY
172.19.1.57-10.200.7.7-50213-3128-6,172.19.1.57,50213,10.200.7.7,3128,6,26/04/201711:11:56,6418824,104,392,753,754618,HTTP_PROXY
192.168.112.14-10.200.7.4-55276-3128-6,192.168.112.14,55276,10.200.7.4,3128,6,26/04/201711:11:51,11552244,255,683,4770,1918204,YOUTUBE
173.194.27.233-10.200.7.194-443-49189-6,10.200.7.194,49189,173.194.27.233,443,6,26/04/201711:11:51,11552779,728,782,3030,2019259,YOUTUBE
192.168.32.3-10.200.7.8-50722-3128-6,192.168.32.3,50722,10.200.7.8,3128,6,26/04/201711:11:59,3656861,13,26,6622,7280,HTTP_PROXY
192.168.32.3-10.200.7.8-50722-3128-6,192.168.32.3,50722,10.200.7.8,3128,6,26/04/201711:12:03,523,7,0,0,0,HTTP_PROXY
172.19.1.64-10.200.7.8-49891-3128-6,172.19.1.64,49891,10.200.7.8,3128,6,26/04/201711:12:02,1024588,136,385,1218,692310,HTTP_PROXY
192.168.10.26-10.200.7.8-53744-3128-6,192.168.10.26,53744,10.200.7.8,3128,6,26/04/201711:11:56,6622036,13,31,4563,10872,AMAZON
192.168.10.26-10.200.7.8-53742-3128-6,192.168.10.26,53742,10.200.7.8,3128,6,26/04/201711:11:56,6687618,16,40,8651,12176,HTTP
192.168.10.26-10.200.7.8-53744-3128-6,192.168.10.26,53744,10.200.7.8,3128,6,26/04/201711:12:03,831,1,1,6,6,AMAZON
192.168.10.26-10.200.7.8-53744-3128-6,10.200.7.8,3128,192.168.10.26,53744,6,26/04/201711:12:03,299,2,0,12,0,HTTP
192.168.10.26-10.200.7.8-53741-3128-6,192.168.10.26,53741,10.200.7.8,3128,6,26/04/201711:11:56,6692429,23,61,3014,69834,AMAZON
10.200.7.218-72.21.206.121-46447-443-6,10.200.7.218,46447,72.21.206.121,443,6,26/04/201711:11:56,6549548,12,10,3900,2494,AMAZON
192.168.10.26-10.200.7.8-53743-3128-6,192.168.10.26,53743,10.200.7.8,3128,6,26/04/201711:11:56,6629102,34,73,4090,76789,AMAZON
192.168.10.26-10.200.7.8-53742-3128-6,192.168.10.26,53742,10.200.7.8,3128,6,26/04/201711:12:03,1018,1,1,6,6,HTTP
192.168.10.26-10.200.7.8-53741-3128-6,192.168.10.26,53741,10.200.7.8,3128,6,26/04/201711:12:03,722,1,1,6,6,AMAZON
192.168.10.22-10.200.7.6-50810-3128-6,192.168.10.22,50810,10.200.7.6,3128,6,26/04/201711:11:58,4420431,13,76,2266,26084,GOOGLE
192.168.10.26-10.200.7.8-53741-3128-6,10.200.7.8,3128,192.168.10.26,53741,6,26/04/201711:12:03,90,2,0,12,0,HTTP
192.168.10.26-10.200.7.8-53742-3128-6,10.200.7.8,3128,192.168.10.26,53742,6,26/04/201711:12:03,359,2,0,12,0,HTTP
10.200.7.218-72.21.206.121-46446-443-6,10.200.7.218,46446,72.21.206.121,443,6,26/04/201711:11:56,6550421,19,22,8446,11456,AMAZON
10.200.7.218-52.84.137.208-43351-443-6,10.200.7.218,43351,52.84.137.208,443,6,26/04/201711:11:56,6472446,27,32,3480,41172,AMAZON
10.200.7.218-52.84.137.208-43350-443-6,10.200.7.218,43350,52.84.137.208,443,6,26/04/201711:11:56,6472448,25,27,2963,34740,AMAZON
192.168.10.26-10.200.7.8-53743-3128-6,192.168.10.26,53743,10.200.7.8,3128,6,26/04/201711:12:03,857,1,1,6,6,AMAZON
192.168.10.26-10.200.7.8-53743-3128-6,10.200.7.8,3128,192.168.10.26,53743,6,26/04/201711:12:03,2,2,0,12,0,HTTP
216.58.202.226-10.200.7.196-443-40745-6,10.200.7.196,40745,216.58.202.226,443,6,26/04/201711:11:58,4416193,18,15,1786,5125,GOOGLE
192.168.10.22-10.200.7.6-50810-3128-6,10.200.7.6,3128,192.168.10.22,50810,6,26/04/201711:12:03,1,2,0,12,0,HTTP
192.168.10.22-10.200.7.6-50810-3128-6,10.200.7.6,3128,192.168.10.22,50810,6,26/04/201711:12:03,59,2,0,12,0,HTTP
192.168.10.26-10.200.7.8-53740-3128-6,192.168.10.26,53740,10.200.7.8,3128,6,26/04/201711:11:56,6700630,25,67,3570,75813,HTTP
192.168.10.26-10.200.7.8-53739-3128-6,192.168.10.26,53739,10.200.7.8,3128,6,26/04/201711:11:56,6706541,35,88,3618,107132,HTTP
10.200.7.218-52.84.137.208-43352-443-6,10.200.7.218,43352,52.84.137.208,443,6,26/04/201711:11:56,6473719,26,28,3480,33628,AMAZON
192.168.10.26-10.200.7.8-53740-3128-6,192.168.10.26,53740,10.200.7.8,3128,6,26/04/201711:12:03,383,1,1,6,6,HTTP
192.168.10.26-10.200.7.8-53746-3128-6,192.168.10.26,53746,10.200.7.8,3128,6,26/04/201711:11:56,6614085,40,87,5298,87257,AMAZON
192.168.10.26-10.200.7.8-53740-3128-6,10.200.7.8,3128,192.168.10.26,53740,6,26/04/201711:12:03,55,2,0,12,0,HTTP
10.200.7.218-52.84.137.208-43347-443-6,10.200.7.218,43347,52.84.137.208,443,6,26/04/201711:11:56,6473846,34,47,3480,61342,AMAZON
192.168.10.26-10.200.7.8-53739-3128-6,192.168.10.26,53739,10.200.7.8,3128,6,26/04/201711:12:03,181,1,1,6,6,HTTP
192.168.10.26-10.200.7.8-53739-3128-6,10.200.7.8,3128,192.168.10.26,53739,6,26/04/201711:12:03,71,2,0,12,0,HTTP
10.200.7.218-52.84.137.208-43348-443-6,10.200.7.218,43348,52.84.137.208,443,6,26/04/201711:11:56,6474321,37,35,4135,45010,AMAZON
192.168.10.26-10.200.7.8-53746-3128-6,192.168.10.26,53746,10.200.7.8,3128,6,26/04/201711:12:03,539,1,1,6,6,AMAZON
192.168.10.26-10.200.7.8-53745-3128-6,192.168.10.26,53745,10.200.7.8,3128,6,26/04/201711:11:56,6620512,41,90,4144,111746,AMAZON
192.168.10.26-10.200.7.8-53746-3128-6,10.200.7.8,3128,192.168.10.26,53746,6,26/04/201711:12:03,210,2,0,12,0,HTTP
192.168.10.26-10.200.7.8-53738-3128-6,192.168.10.26,53738,10.200.7.8,3128,6,26/04/201711:11:54,8583222,39,109,7504,76090,AMAZON
192.168.10.26-10.200.7.8-53745-3128-6,192.168.10.26,53745,10.200.7.8,3128,6,26/04/201711:12:03,1214,1,1,6,6,AMAZON
192.168.10.26-10.200.7.8-53745-3128-6,10.200.7.8,3128,192.168.10.26,53745,6,26/04/201711:12:03,24,2,0,12,0,HTTP
10.200.7.218-52.84.137.208-43349-443-6,10.200.7.218,43349,52.84.137.208,443,6,26/04/201711:11:56,6475715,40,40,4066,55528,AMAZON
192.168.10.26-10.200.7.8-53747-3128-6,192.168.10.26,53747,10.200.7.8,3128,6,26/04/201711:11:58,4544494,27,43,2926,3850,GOOGLE
10.200.7.218-52.84.134.28-40022-443-6,10.200.7.218,40022,52.84.134.28,443,6,26/04/201711:11:54,8352246,49,54,7478,45018,AMAZON
192.168.10.26-10.200.7.8-53738-3128-6,192.168.10.26,53738,10.200.7.8,3128,6,26/04/201711:12:03,1873,1,1,6,6,AMAZON
192.168.10.26-10.200.7.8-53738-3128-6,10.200.7.8,3128,192.168.10.26,53738,6,26/04/201711:12:03,323,2,0,12,0,HTTP
192.168.10.26-10.200.7.8-53747-3128-6,192.168.10.26,53747,10.200.7.8,3128,6,26/04/201711:12:03,702,1,1,6,6,GOOGLE
192.168.10.26-10.200.7.8-53747-3128-6,10.200.7.8,3128,192.168.10.26,53747,6,26/04/201711:12:03,74,2,0,12,0,HTTP
179.1.4.237-10.200.7.218-443-38707-6,10.200.7.218,38707,179.1.4.237,443,6,26/04/201711:11:58,4541495,19,18,3406,2200,GOOGLE
179.1.4.237-10.200.7.218-443-38707-6,10.200.7.218,38707,179.1.4.237,443,6,26/04/201711:12:03,11469,1,1,0,0,GOOGLE
10.200.7.194-31.13.73.7-53258-443-6,10.200.7.194,53258,31.13.73.7,443,6,26/04/201711:12:02,544002,2,0,0,0,FACEBOOK
10.200.7.218-72.21.206.121-46447-443-6,10.200.7.218,46447,72.21.206.121,443,6,26/04/201711:12:03,87839,1,1,6,6,AMAZON
192.168.10.47-10.200.7.6-51950-3128-6,192.168.10.47,51950,10.200.7.6,3128,6,26/04/201711:12:03,82499,3,12,232,2198,HTTP_CONNECT
192.168.81.109-10.200.7.6-54187-3128-6,192.168.81.109,54187,10.200.7.6,3128,6,26/04/201711:12:03,208800,7,7,722,4717,GOOGLE
10.200.7.218-72.21.206.121-46446-443-6,10.200.7.218,46446,72.21.206.121,443,6,26/04/201711:12:03,104160,1,1,6,6,AMAZON
179.1.4.245-10.200.7.196-443-45529-6,10.200.7.196,45529,179.1.4.245,443,6,26/04/201711:12:03,64621,9,7,471,3230,GOOGLE
192.168.32.3-10.200.7.8-50723-3128-6,192.168.32.3,50723,10.200.7.8,3128,6,26/04/201711:11:59,3788110,8,14,4112,690,HTTP_PROXY
192.168.32.3-10.200.7.8-50723-3128-6,10.200.7.8,3128,192.168.32.3,50723,6,26/04/201711:12:03,417,3,0,690,0,HTTP
192.168.32.3-10.200.7.8-50723-3128-6,10.200.7.8,3128,192.168.32.3,50723,6,26/04/201711:12:03,1,2,0,690,0,HTTP
192.168.32.3-10.200.7.8-50723-3128-6,192.168.32.3,50723,10.200.7.8,3128,6,26/04/201711:12:03,447,5,0,0,0,HTTP_PROXY
10.200.7.218-52.84.137.208-43350-443-6,10.200.7.218,43350,52.84.137.208,443,6,26/04/201711:12:03,112676,1,1,0,0,AMAZON
10.200.7.218-52.84.137.208-43348-443-6,10.200.7.218,43348,52.84.137.208,443,6,26/04/201711:12:03,112221,1,1,0,0,AMAZON
10.200.7.218-52.84.137.208-43352-443-6,10.200.7.218,43352,52.84.137.208,443,6,26/04/201711:12:03,113301,1,1,0,0,AMAZON
10.200.7.218-52.84.137.208-43347-443-6,10.200.7.218,43347,52.84.137.208,443,6,26/04/201711:12:03,113621,1,1,0,0,AMAZON
10.200.7.218-52.84.137.208-43349-443-6,10.200.7.218,43349,52.84.137.208,443,6,26/04/201711:12:03,113036,1,1,0,0,AMAZON
10.200.7.218-52.84.134.28-40022-443-6,10.200.7.218,40022,52.84.134.28,443,6,26/04/201711:12:03,112676,1,1,0,0,AMAZON
213.239.207.69-10.200.7.196-80-36468-6,10.200.7.196,36468,213.239.207.69,80,6,26/04/201711:12:02,667961,8,6,293,4815,CONTENT_FLASH
179.1.4.208-10.200.7.196-80-36401-6,179.1.4.208,80,10.200.7.196,36401,6,26/04/201711:11:19,44109112,801,451,2194451,6816,HTTP
192.168.90.100-10.200.7.5-65444-3128-6,192.168.90.100,65444,10.200.7.5,3128,6,26/04/201711:12:02,409396,5,20,225,1900,HTTP_PROXY
192.168.90.100-10.200.7.5-65444-3128-6,10.200.7.5,3128,192.168.90.100,65444,6,26/04/201711:12:03,1,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65444-3128-6,10.200.7.5,3128,192.168.90.100,65444,6,26/04/201711:12:03,113,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65432-3128-6,192.168.90.100,65432,10.200.7.5,3128,6,26/04/201711:12:02,452381,12,40,385,66880,HTTP_PROXY
192.168.90.100-10.200.7.5-65432-3128-6,10.200.7.5,3128,192.168.90.100,65432,6,26/04/201711:12:03,1,2,0,12,0,HTTP_PROXY
192.168.90.100-10.200.7.5-65432-3128-6,10.200.7.5,3128,192.168.90.100,65432,6,26/04/201711:12:03,25,2,0,12,0,HTTP_PROXY
192.168.90.100-10.200.7.5-65450-3128-6,192.168.90.100,65450,10.200.7.5,3128,6,26/04/201711:12:02,398365,5,19,225,1659,HTTP_PROXY
192.168.90.100-10.200.7.5-65437-3128-6,192.168.90.100,65437,10.200.7.5,3128,6,26/04/201711:12:02,455111,12,41,385,59272,HTTP_PROXY
192.168.180.37-10.200.7.9-2263-3128-6,192.168.180.37,2263,10.200.7.9,3128,6,26/04/201711:12:02,678111,16,101,2214,121144,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-47383-6,10.200.7.199,47383,207.244.80.182,443,6,26/04/201711:12:03,372240,23,23,2112,43025,SSL
192.168.90.100-10.200.7.5-65448-3128-6,192.168.90.100,65448,10.200.7.5,3128,6,26/04/201711:12:02,419810,5,20,225,1900,HTTP_PROXY
192.168.90.100-10.200.7.5-65447-3128-6,192.168.90.100,65447,10.200.7.5,3128,6,26/04/201711:12:02,419840,5,19,225,1659,HTTP_PROXY
192.168.90.100-10.200.7.5-65448-3128-6,10.200.7.5,3128,192.168.90.100,65448,6,26/04/201711:12:03,16,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65451-3128-6,192.168.90.100,65451,10.200.7.5,3128,6,26/04/201711:12:02,416051,5,19,225,1659,HTTP_PROXY
192.168.90.100-10.200.7.5-65448-3128-6,10.200.7.5,3128,192.168.90.100,65448,6,26/04/201711:12:03,197,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65451-3128-6,10.200.7.5,3128,192.168.90.100,65451,6,26/04/201711:12:03,18,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65451-3128-6,10.200.7.5,3128,192.168.90.100,65451,6,26/04/201711:12:03,87,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65452-3128-6,192.168.90.100,65452,10.200.7.5,3128,6,26/04/201711:12:02,414451,5,20,225,1900,HTTP_PROXY
192.168.90.100-10.200.7.5-65452-3128-6,10.200.7.5,3128,192.168.90.100,65452,6,26/04/201711:12:03,391,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65455-3128-6,192.168.90.100,65455,10.200.7.5,3128,6,26/04/201711:12:02,412166,5,20,225,1900,HTTP_PROXY
192.168.90.100-10.200.7.5-65455-3128-6,10.200.7.5,3128,192.168.90.100,65455,6,26/04/201711:12:03,116,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65442-3128-6,192.168.90.100,65442,10.200.7.5,3128,6,26/04/201711:12:02,478900,11,32,379,43838,HTTP_PROXY
192.168.90.100-10.200.7.5-65442-3128-6,10.200.7.5,3128,192.168.90.100,65442,6,26/04/201711:12:03,1,2,0,12,0,HTTP_PROXY
192.168.90.100-10.200.7.5-65442-3128-6,10.200.7.5,3128,192.168.90.100,65442,6,26/04/201711:12:03,160,2,0,12,0,HTTP_PROXY
192.168.90.100-10.200.7.5-65436-3128-6,192.168.90.100,65436,10.200.7.5,3128,6,26/04/201711:12:02,482692,12,37,385,57473,HTTP_PROXY
192.168.90.100-10.200.7.5-65434-3128-6,192.168.90.100,65434,10.200.7.5,3128,6,26/04/201711:12:02,486174,11,40,379,67310,HTTP_PROXY
192.168.90.100-10.200.7.5-65436-3128-6,10.200.7.5,3128,192.168.90.100,65436,6,26/04/201711:12:03,38,2,0,12,0,HTTP_PROXY
192.168.90.100-10.200.7.5-65436-3128-6,10.200.7.5,3128,192.168.90.100,65436,6,26/04/201711:12:03,27,2,0,12,0,HTTP_PROXY
192.168.90.100-10.200.7.5-65434-3128-6,10.200.7.5,3128,192.168.90.100,65434,6,26/04/201711:12:03,1,2,0,12,0,HTTP
192.168.90.100-10.200.7.5-65434-3128-6,10.200.7.5,3128,192.168.90.100,65434,6,26/04/201711:12:03,73,2,0,12,0,HTTP
192.168.180.37-10.200.7.9-2263-3128-6,10.200.7.9,3128,192.168.180.37,2263,6,26/04/201711:12:03,14084,6,2,14424,6,HTTP
192.168.180.37-10.200.7.9-2263-3128-6,10.200.7.9,3128,192.168.180.37,2263,6,26/04/201711:12:03,5,4,0,10080,0,HTTP
192.168.180.37-10.200.7.9-2263-3128-6,10.200.7.9,3128,192.168.180.37,2263,6,26/04/201711:12:03,257,2,0,7128,0,HTTP
192.168.72.58-10.200.7.9-51244-3128-6,192.168.72.58,51244,10.200.7.9,3128,6,26/04/201711:12:02,1174431,12,17,2383,1784,GMAIL
172.217.29.69-10.200.7.199-443-46391-6,10.200.7.199,46391,172.217.29.69,443,6,26/04/201711:12:02,1170606,15,13,808,1685,GOOGLE
